docdb_family_id,appln_id,appln_filing_year,appln_auth,appln_nr,docdb_family_size,earliest_publn_date,nb_applicants,nb_inventors,person_ctry_code,person_name,person_id,doc_std_name_id,psn_sector,applt_seq_nr,invt_seq_nr
69137709,605232194,2023,US,202318446630,3,2024-01-25,1,4,SE,"Nguyen, Khoa Tan",57993667,25890910,,0,2
69137709,605232194,2023,US,202318446630,3,2024-01-25,1,4,SE,"DÃ­az LÃ³pez, JosÃ©",90842883,25890910,UNKNOWN,0,3
69137709,605232194,2023,US,202318446630,3,2024-01-25,1,4,SE,"Krupinski, Pawel Rafal",90943871,33108421,UNKNOWN,0,1
69143590,524618491,2020,WO,2020050047,2,2021-07-08,2,3,CN,"Huawei Technologies Co., Ltd.",5318110,4934,COMPANY,1,0
69143590,524618491,2020,WO,2020050047,2,2021-07-08,2,3,SE,"CONSOLI, Antonio",74315233,22618817,INDIVIDUAL,0,3
69143590,524618491,2020,WO,2020050047,2,2021-07-08,2,3,SE,"VAKEESAR, Siva",76598183,22477418,INDIVIDUAL,2,1
69143590,524618491,2020,WO,2020050047,2,2021-07-08,2,3,SE,"HAMIDIAN, Ali",77452053,34244083,,0,2
69143590,577553183,2020,CN,202080090745,2,2022-08-12,1,3,  ,"HUAWEI TECHNOLOGIES CO., LTD.",58865196,4934,COMPANY,1,0
69143590,577553183,2020,CN,202080090745,2,2022-08-12,1,3,  ,HAMIDIAN ALI,80152455,34244083,,0,2
69143590,577553183,2020,CN,202080090745,2,2022-08-12,1,3,  ,"CONSOLI, ANTONIO",86674943,22618817,UNKNOWN,0,3
69143590,577553183,2020,CN,202080090745,2,2022-08-12,1,3,  ,"VICASA, SIVA",87572892,39882756,UNKNOWN,0,1
69147553,524593598,2020,EP,20150717,10,2021-07-14,1,4,SE,Ecolean AB,1835748,986365,COMPANY,1,0
69147553,524593598,2020,EP,20150717,10,2021-07-14,1,4,SE,"ABRAHAMSSON, Per",79376558,1143724,,0,2
69147553,524593598,2020,EP,20150717,10,2021-07-14,1,4,SE,"WENNBERG, Ulf",79418449,35577683,,0,1
69147553,524593598,2020,EP,20150717,10,2021-07-14,1,4,SE,"NORDLÃ–F, Ulf",79425456,23996829,,0,3
69147553,524593598,2020,EP,20150717,10,2021-07-14,1,4,SE,"SUNDSTRÃ–M, Pontus",79482528,35584494,,0,4
69147553,542852825,2020,WO,2020085884,10,2021-07-15,1,4,SE,ECOLEAN AB,15748906,986365,COMPANY,1,0
69147553,542852825,2020,WO,2020085884,10,2021-07-15,1,4,SE,"NORDLÃ–F, ULF",78755019,23996829,,0,3
69147553,542852825,2020,WO,2020085884,10,2021-07-15,1,4,SE,"WENNBERG, Ulf",80590372,35577683,,0,1
69147553,542852825,2020,WO,2020085884,10,2021-07-15,1,4,SE,"SUNDSTRÃ–M, Pontus",81251695,35584494,,0,4
69147553,542852825,2020,WO,2020085884,10,2021-07-15,1,4,SE,"ABRAHAMSSON, Per",81439287,1143724,,0,2
69147553,575919722,2020,AU,2020419611,10,2022-07-14,1,4,SE,ECOLEAN AB,15748906,986365,COMPANY,1,0
69147553,575919722,2020,AU,2020419611,10,2022-07-14,1,4,  ,"ABRAHAMSSON, PER",41556560,1143724,,0,2
69147553,575919722,2020,AU,2020419611,10,2022-07-14,1,4,  ,"NordlÃ¶f, Ulf",56249265,23996829,,0,3
69147553,575919722,2020,AU,2020419611,10,2022-07-14,1,4,  ,"WENNBERG, Ulf",86711163,35577683,UNKNOWN,0,1
69147553,575919722,2020,AU,2020419611,10,2022-07-14,1,4,  ,"SUNDSTRÃ–M, Pontus",87529421,35584494,UNKNOWN,0,4
69147553,580133540,2020,CA,3163965,10,2021-07-15,1,4,SE,ECOLEAN AB,15748906,986365,COMPANY,1,0
69147553,580133540,2020,CA,3163965,10,2021-07-15,1,4,SE,"WENNBERG, Ulf",80590372,35577683,,0,1
69147553,580133540,2020,CA,3163965,10,2021-07-15,1,4,SE,"ABRAHAMSSON, Per",81439287,1143724,,0,2
69147553,580133540,2020,CA,3163965,10,2021-07-15,1,4,SE,"NORDLOF, ULF",87885716,25762313,UNKNOWN,0,3
69147553,580133540,2020,CA,3163965,10,2021-07-15,1,4,SE,"SUNDSTROM, PONTUS",88713400,39055246,UNKNOWN,0,4
69147553,580272290,2020,CN,202080090419,10,2022-09-30,1,4,  ,ECOLEAN AB,60966358,986365,COMPANY,1,0
69147553,580272290,2020,CN,202080090419,10,2022-09-30,1,4,  ,NORDLOF ULF,61630431,25762313,,0,3
69147553,580272290,2020,CN,202080090419,10,2022-09-30,1,4,  ,ABRAHAMSSON PER,86248760,1143724,UNKNOWN,0,2
69147553,580272290,2020,CN,202080090419,10,2022-09-30,1,4,  ,"SUNDSTRU M, PONTUS",87731298,39741426,UNKNOWN,0,4
69147553,580272290,2020,CN,202080090419,10,2022-09-30,1,4,  ,WENBERG ULF,88045312,39870147,UNKNOWN,0,1
69147553,580377538,2020,BR,112022013460,10,2022-09-13,1,4,SE,ECOLEAN AB,15748906,986365,COMPANY,1,0
69147553,580377538,2020,BR,112022013460,10,2022-09-13,1,4,SE,ULF NORDLÃ–F,57316634,25790649,,0,3
69147553,580377538,2020,BR,112022013460,10,2022-09-13,1,4,SE,PONTUS SUNDSTRÃ–M,88103663,40770465,UNKNOWN,0,4
69147553,580377538,2020,BR,112022013460,10,2022-09-13,1,4,SE,PER ABRAHAMSSON,88284906,17031456,UNKNOWN,0,2
69147553,580377538,2020,BR,112022013460,10,2022-09-13,1,4,SE,ULF WENNBERG,88518515,40058351,UNKNOWN,0,1
69147553,581995981,2020,KR,20227026937,10,2022-10-26,1,4,SE,ECOLEAN AB,69191364,986365,COMPANY,1,0
69147553,581995981,2020,KR,20227026937,10,2022-10-26,1,4,  ,ABRAHAMSSON PER,86247547,1143724,UNKNOWN,0,2
69147553,581995981,2020,KR,20227026937,10,2022-10-26,1,4,  ,NORDLOEF ULF,86674000,24974274,UNKNOWN,0,3
69147553,581995981,2020,KR,20227026937,10,2022-10-26,1,4,  ,WENNBERG ULF,87869429,35577683,UNKNOWN,0,1
69147553,581995981,2020,KR,20227026937,10,2022-10-26,1,4,  ,SUNDSTROEM PONTUS,88127234,40556789,UNKNOWN,0,4
69147553,587384556,2020,US,202017758340,10,2023-02-09,1,4,SE,Ecolean AB,9200850,986365,COMPANY,1,0
69147553,587384556,2020,US,202017758340,10,2023-02-09,1,4,SE,"SUNDSTROM, Pontus",86111738,25762313,UNKNOWN,0,3
69147553,587384556,2020,US,202017758340,10,2023-02-09,1,4,SE,"NORDLOF, Ulf",86146418,1143724,UNKNOWN,0,2
69147553,587384556,2020,US,202017758340,10,2023-02-09,1,4,SE,"ABRAHAMSSON, Per",86169117,35577683,UNKNOWN,0,1
69147553,587384556,2020,US,202017758340,10,2023-02-09,1,4,SE,"WENNBERG, Ulf",86175704,39055246,UNKNOWN,0,4
69147553,615071921,2020,PL,20150717,10,2024-07-15,1,4,SE,ECOLEAN AB,15748906,986365,COMPANY,1,0
69147553,615071921,2020,PL,20150717,10,2024-07-15,1,4,SE,"NORDLÃ–F, ULF",78755019,23996829,,0,3
69147553,615071921,2020,PL,20150717,10,2024-07-15,1,4,SE,"WENNBERG, Ulf",80590372,35577683,,0,1
69147553,615071921,2020,PL,20150717,10,2024-07-15,1,4,SE,"SUNDSTRÃ–M, Pontus",81251695,35584494,,0,4
69147553,615071921,2020,PL,20150717,10,2024-07-15,1,4,SE,"ABRAHAMSSON, Per",81439287,1143724,,0,2
69147557,524593606,2020,EP,20150723,2,2021-07-14,1,2,SE,Valmet AB,48047664,1139564,COMPANY,1,0
69147557,524593606,2020,EP,20150723,2,2021-07-14,1,2,SE,"BJÃ–RKLUND, Peter",56776129,22012265,,0,1
69147557,524593606,2020,EP,20150723,2,2021-07-14,1,2,SE,"AVERHEIM, Andreas",74536369,25282194,,0,2
69147557,553597615,2020,US,202016952310,2,2021-07-08,1,2,SE,Valmet AB,47263566,1139564,COMPANY,1,0
69147557,553597615,2020,US,202016952310,2,2021-07-08,1,2,SE,"BjÃ¶rklund, Peter",52590164,22012265,INDIVIDUAL,0,1
69147557,553597615,2020,US,202016952310,2,2021-07-08,1,2,SE,"AVERHEIM, Andreas",72321551,25281042,,0,2
69147564,524593622,2020,EP,20150733,2,2021-07-14,1,2,SE,Valmet AB,48047664,1139564,COMPANY,1,0
69147564,524593622,2020,EP,20150733,2,2021-07-14,1,2,SE,"BJÃ–RKLUND, Peter",56776129,22012265,,0,1
69147564,524593622,2020,EP,20150733,2,2021-07-14,1,2,SE,"AVERHEIM, Andreas",74536369,25282194,,0,2
69147564,572668306,2020,US,202016952311,2,2022-05-19,1,2,SE,Valmet AB,47263566,1139564,COMPANY,1,0
69147564,572668306,2020,US,202016952311,2,2022-05-19,1,2,SE,"BjÃ¶rklund, Peter",52590164,22012265,INDIVIDUAL,0,1
69147564,572668306,2020,US,202016952311,2,2022-05-19,1,2,SE,"AVERHEIM, Andreas",72321551,25281042,,0,2
69156186,524593528,2020,EP,20150676,5,2020-08-19,1,2,DE,Bombardier Transportation GmbH,55639957,1034,COMPANY,1,0
69156186,524593528,2020,EP,20150676,5,2020-08-19,1,2,SE,"Carlsson, Tommy",74508067,538717,,0,2
69156186,524593528,2020,EP,20150676,5,2020-08-19,1,2,SE,"Holmberg, Christer",74561055,977950,,0,1
69156186,536576687,2020,US,202016789689,5,2020-08-20,2,2,DE,Bombardier Transportation GmbH,5426052,1034,COMPANY,1,0
69156186,536576687,2020,US,202016789689,5,2020-08-20,2,2,DE,Bombardier Transportalion GmbH,83470470,183470470,UNKNOWN,2,0
69156186,536576687,2020,US,202016789689,5,2020-08-20,2,2,SE,"Carlsson, Tommy",83501594,538717,UNKNOWN,0,2
69156186,536576687,2020,US,202016789689,5,2020-08-20,2,2,SE,"Holmberg, Christer",83579431,977950,UNKNOWN,0,1
69156186,536830066,2020,CN,202010095453,5,2020-08-25,1,2,  ,BOMBARDIER TRANSPORTATION GMBH,58643360,1034,COMPANY,1,0
69156186,536830066,2020,CN,202010095453,5,2020-08-25,1,2,  ,CARLSSON TOMMY,77984918,538717,,0,2
69156186,536830066,2020,CN,202010095453,5,2020-08-25,1,2,  ,HOLMBERG CHRISTER,78095070,977950,,0,1
69156186,538178624,2020,CN,202020176202,5,2020-09-22,1,2,  ,BOMBARDIER TRANSPORTATION GMBH,58643360,1034,COMPANY,1,0
69156186,538178624,2020,CN,202020176202,5,2020-09-22,1,2,  ,CHRISTER HOLMBERG,77980806,7968876,,0,1
69156186,538178624,2020,CN,202020176202,5,2020-09-22,1,2,  ,TOMMY CARLSSON,78967041,538715,,0,2
